"EP_Plotid","Year","Species","TreesPerHa"
"AEG36",2016,"Genus1_epithet1",489
"AEG37",2016,"Genus1_epithet1",88
"AEG38",2016,"Genus1_epithet1",295
"AEG39",2016,"Genus1_epithet1",128
"AEG40",2016,"Genus1_epithet1",89
"AEG41",2016,"Genus1_epithet1",495
"AEG20",2016,"Genus1_epithet1",1
"AEG21",2016,"Genus1_epithet1",169
"AEG22",2016,"Genus1_epithet1",148
"AEG23",2016,"Genus1_epithet1",352
"AEG24",2016,"Genus1_epithet1",446
"AEG46",2016,"Genus1_epithet1",352
"AEG47",2016,"Genus1_epithet1",393
"AEG48",2016,"Genus1_epithet1",304
"AEG49",2016,"Genus1_epithet1",34
"AEG50",2016,"Genus1_epithet1",69
"AEW1",2016,"Genus1_epithet1",261
"AEW2",2016,"Genus1_epithet1",482
"AEW3",2016,"Genus1_epithet1",402
"AEW4",2016,"Genus1_epithet1",97
"AEW5",2016,"Genus1_epithet1",99
"AEW6",2016,"Genus1_epithet1",334
"AEW7",2016,"Genus1_epithet1",79
"AEW8",2016,"Genus1_epithet1",267
"AEW9",2016,"Genus1_epithet1",61
"AEW10",2016,"Genus1_epithet1",88
"AEG42",2016,"Genus1_epithet1",473
"AEG43",2016,"Genus1_epithet1",290
"AEG44",2016,"Genus1_epithet1",148
"AEG45",2016,"Genus1_epithet1",465
"AEW15",2016,"Genus1_epithet1",179
"AEW16",2016,"Genus1_epithet1",269
"AEW17",2016,"Genus1_epithet1",360
"AEW18",2016,"Genus1_epithet1",445
"AEW19",2016,"Genus1_epithet1",291
"AEW20",2016,"Genus1_epithet1",303
"AEW21",2016,"Genus1_epithet1",287
"AEW22",2016,"Genus1_epithet1",298
"AEW23",2016,"Genus1_epithet1",310
"AEW24",2016,"Genus1_epithet1",136
"AEW25",2016,"Genus1_epithet1",393
"AEW26",2016,"Genus1_epithet1",350
"AEW27",2016,"Genus1_epithet1",128
"AEW28",2016,"Genus1_epithet1",443
"AEW29",2016,"Genus1_epithet1",362
"AEW30",2016,"Genus1_epithet1",422
"AEW31",2016,"Genus1_epithet1",337
"AEW11",2016,"Genus1_epithet1",268
"AEW12",2016,"Genus1_epithet1",198
"AEW13",2016,"Genus1_epithet1",320
"AEW14",2016,"Genus1_epithet1",267
"AEW37",2016,"Genus1_epithet1",33
"AEW38",2016,"Genus1_epithet1",215
"AEW39",2016,"Genus1_epithet1",436
"AEW40",2016,"Genus1_epithet1",154
"AEW41",2016,"Genus1_epithet1",79
"AEW42",2016,"Genus1_epithet1",312
"AEW43",2016,"Genus1_epithet1",449
"AEW44",2016,"Genus1_epithet1",225
"AEW45",2016,"Genus1_epithet1",377
"AEW46",2016,"Genus1_epithet1",448
"AEW47",2016,"Genus1_epithet1",454
"AEW48",2016,"Genus1_epithet1",293
"AEW49",2016,"Genus1_epithet1",192
"AEW50",2016,"Genus1_epithet1",154
"HEG1",2016,"Genus1_epithet1",111
"HEG2",2016,"Genus1_epithet1",411
"HEG3",2016,"Genus1_epithet1",373
"AEW32",2016,"Genus1_epithet1",289
"AEW33",2016,"Genus1_epithet1",218
"AEW34",2016,"Genus1_epithet1",464
"AEW35",2016,"Genus1_epithet1",53
"AEW36",2016,"Genus1_epithet1",246
"HEG9",2016,"Genus1_epithet1",119
"HEG10",2016,"Genus1_epithet1",99
"HEG11",2016,"Genus1_epithet1",298
"HEG12",2016,"Genus1_epithet1",313
"HEG13",2016,"Genus1_epithet1",215
"HEG14",2016,"Genus1_epithet1",422
"HEG15",2016,"Genus1_epithet1",182
"HEG16",2016,"Genus1_epithet1",102
"HEG17",2016,"Genus1_epithet1",10
"HEG18",2016,"Genus1_epithet1",63
"HEG19",2016,"Genus1_epithet1",15
"HEG20",2016,"Genus1_epithet1",497
"HEG21",2016,"Genus1_epithet1",129
"HEG22",2016,"Genus1_epithet1",384
"HEG23",2016,"Genus1_epithet1",243
"HEG24",2016,"Genus1_epithet1",235
"HEG25",2016,"Genus1_epithet1",261
"HEG4",2016,"Genus1_epithet1",95
"HEG5",2016,"Genus1_epithet1",116
"HEG6",2016,"Genus1_epithet1",203
"HEG7",2016,"Genus1_epithet1",204
"HEG8",2016,"Genus1_epithet1",31
"HEG26",2016,"Genus1_epithet1",411
"HEG27",2016,"Genus1_epithet1",91
"HEG28",2016,"Genus1_epithet1",307
"HEG29",2016,"Genus1_epithet1",360
"HEG30",2016,"Genus1_epithet1",386
"HEG31",2016,"Genus1_epithet1",205
"HEG32",2016,"Genus1_epithet1",292
"HEG33",2016,"Genus1_epithet1",163
"HEG34",2016,"Genus1_epithet1",25
"HEG35",2016,"Genus1_epithet1",149
"HEG36",2016,"Genus1_epithet1",249
"HEG37",2016,"Genus1_epithet1",378
"HEG38",2016,"Genus1_epithet1",96
"HEG39",2016,"Genus1_epithet1",477
"HEG40",2016,"Genus1_epithet1",55
"HEG41",2016,"Genus1_epithet1",147
"HEG42",2016,"Genus1_epithet1",417
"HEG43",2016,"Genus1_epithet1",205
"HEG44",2016,"Genus1_epithet1",138
"HEG45",2016,"Genus1_epithet1",302
"HEG46",2016,"Genus1_epithet1",378
"HEG47",2016,"Genus1_epithet1",110
"HEG48",2016,"Genus1_epithet1",149
"HEG49",2016,"Genus1_epithet1",370
"HEG50",2016,"Genus1_epithet1",9
"HEW13",2016,"Genus1_epithet2",285
"SEG14",2016,"Genus1_epithet2",452
"SEG15",2016,"Genus1_epithet2",251
"SEG16",2016,"Genus1_epithet2",314
"SEG17",2016,"Genus1_epithet2",273
"SEG18",2016,"Genus1_epithet2",85
"SEG19",2016,"Genus1_epithet2",457
"SEG20",2016,"Genus1_epithet2",279
"SEG21",2016,"Genus1_epithet2",467
"SEG22",2016,"Genus1_epithet2",277
"SEG23",2016,"Genus1_epithet2",66
"SEG24",2016,"Genus1_epithet2",374
"SEG25",2016,"Genus1_epithet2",254
"SEG26",2016,"Genus1_epithet2",499
"SEG1",2016,"Genus1_epithet2",29
"SEG2",2016,"Genus1_epithet2",322
"SEG3",2016,"Genus1_epithet2",271
"SEG4",2016,"Genus1_epithet2",18
"SEG5",2016,"Genus1_epithet2",401
"SEG6",2016,"Genus1_epithet2",279
"SEG7",2016,"Genus1_epithet2",488
"SEG8",2016,"Genus1_epithet2",153
"SEG9",2016,"Genus1_epithet2",134
"SEG10",2016,"Genus1_epithet2",429
"SEG11",2016,"Genus1_epithet2",158
"SEG12",2016,"Genus1_epithet2",16
"SEG13",2016,"Genus1_epithet2",380
"SEW42",2016,"Genus1_epithet2",500
"SEW43",2016,"Genus1_epithet2",452
"SEW44",2016,"Genus1_epithet2",356
"SEW45",2016,"Genus1_epithet2",476
"SEW46",2016,"Genus1_epithet2",323
"SEW47",2016,"Genus1_epithet2",252
"SEW48",2016,"Genus1_epithet2",285
"SEW49",2016,"Genus1_epithet2",276
"SEW50",2016,"Genus1_epithet2",172
"SEW25",2016,"Genus1_epithet2",125
"SEW26",2016,"Genus1_epithet2",282
"SEW27",2016,"Genus1_epithet2",481
"SEW28",2016,"Genus1_epithet2",435
"SEW29",2016,"Genus1_epithet2",499
"SEW30",2016,"Genus1_epithet2",461
"SEW31",2016,"Genus1_epithet2",494
"SEW32",2016,"Genus1_epithet2",273
"SEW33",2016,"Genus1_epithet2",71
"SEW34",2016,"Genus1_epithet2",256
"SEW35",2016,"Genus1_epithet2",24
"SEW36",2016,"Genus1_epithet2",224
"SEW37",2016,"Genus1_epithet2",330
"SEW38",2016,"Genus1_epithet2",88
"SEW39",2016,"Genus1_epithet2",186
"SEW40",2016,"Genus1_epithet2",166
"SEW41",2016,"Genus1_epithet2",240
"SEW21",2016,"Genus1_epithet2",117
"SEW22",2016,"Genus1_epithet2",213
"SEW23",2016,"Genus1_epithet2",116
"SEW24",2016,"Genus1_epithet2",265
"HEW51",2016,"Genus1_epithet2",478
"SEW1",2016,"Genus1_epithet2",44
"SEW2",2016,"Genus1_epithet2",231
"SEW3",2016,"Genus1_epithet2",266
"SEW4",2016,"Genus1_epithet2",266
"SEW5",2016,"Genus1_epithet2",301
"SEW6",2016,"Genus1_epithet2",61
"SEW7",2016,"Genus1_epithet2",66
"SEW8",2016,"Genus1_epithet2",3
"SEW9",2016,"Genus1_epithet2",302
"SEW10",2016,"Genus1_epithet2",56
"SEW11",2016,"Genus1_epithet2",344
"SEW12",2016,"Genus1_epithet2",327
"SEW13",2016,"Genus1_epithet2",486
"SEW14",2016,"Genus1_epithet2",218
"SEW15",2016,"Genus1_epithet2",42
"SEW16",2016,"Genus1_epithet2",126
"SEW17",2016,"Genus1_epithet2",347
"SEW18",2016,"Genus1_epithet2",489
"SEW19",2016,"Genus1_epithet2",307
"SEW20",2016,"Genus1_epithet2",497
"HEW50",2016,"Genus1_epithet2",427
"HEW1",2016,"Genus1_epithet2",135
"HEW2",2016,"Genus1_epithet2",271
"HEW3",2016,"Genus1_epithet2",258
"HEW4",2016,"Genus1_epithet2",496
"HEW5",2016,"Genus1_epithet2",138
"HEW6",2016,"Genus1_epithet2",201
"HEW7",2016,"Genus1_epithet2",469
"HEW8",2016,"Genus1_epithet2",443
"HEW9",2016,"Genus1_epithet2",77
"HEW10",2016,"Genus1_epithet2",141
"HEW11",2016,"Genus1_epithet2",466
"HEW12",2016,"Genus1_epithet2",407
"HEW14",2016,"Genus1_epithet2",154
"HEW15",2016,"Genus1_epithet2",353
"HEW16",2016,"Genus1_epithet2",418
"HEW17",2016,"Genus1_epithet2",370
"HEW18",2016,"Genus1_epithet2",407
"HEW19",2016,"Genus1_epithet2",407
"HEW20",2016,"Genus1_epithet2",125
"HEW21",2016,"Genus1_epithet2",490
"HEW22",2016,"Genus1_epithet2",88
"HEW23",2016,"Genus1_epithet2",180
"HEW24",2016,"Genus1_epithet2",312
"HEW26",2016,"Genus1_epithet2",233
"HEW27",2016,"Genus1_epithet2",284
"HEW28",2016,"Genus1_epithet2",149
"HEW29",2016,"Genus1_epithet2",223
"HEW30",2016,"Genus1_epithet2",494
"HEW31",2016,"Genus1_epithet2",127
"HEW32",2016,"Genus1_epithet2",86
"HEW33",2016,"Genus1_epithet2",23
"HEW34",2016,"Genus1_epithet2",436
"HEW35",2016,"Genus1_epithet2",315
"HEW36",2016,"Genus1_epithet2",53
"HEW37",2016,"Genus1_epithet2",319
"HEW38",2016,"Genus1_epithet2",463
"HEW39",2016,"Genus1_epithet2",463
"HEW40",2016,"Genus1_epithet2",320
"HEW41",2016,"Genus1_epithet2",190
"HEW42",2016,"Genus1_epithet2",106
"HEW43",2016,"Genus1_epithet2",232
"HEW44",2016,"Genus1_epithet2",14
"HEW45",2016,"Genus1_epithet2",314
"HEW46",2016,"Genus1_epithet2",84
"HEW47",2016,"Genus1_epithet2",155
"HEW48",2016,"Genus1_epithet2",84
"HEW49",2016,"Genus1_epithet2",96
"HEW25",2016,"Genus1_epithet2",443
"SEG27",2016,"Genus1_epithet2",157
"SEG28",2016,"Genus1_epithet2",160
"SEG29",2016,"Genus1_epithet2",483
"SEG30",2016,"Genus1_epithet2",276
"SEG31",2016,"Genus1_epithet2",51
"SEG32",2016,"Genus1_epithet2",397
"SEG33",2016,"Genus1_epithet2",367
"SEG34",2016,"Genus1_epithet2",407
"SEG35",2016,"Genus1_epithet2",141
"SEG36",2016,"Genus1_epithet2",257
"SEG37",2016,"Genus1_epithet2",91
"SEG38",2016,"Genus1_epithet2",469
"SEG39",2016,"Genus1_epithet2",463
"SEG40",2016,"Genus1_epithet2",101
"SEG41",2016,"Genus1_epithet2",93
"SEG42",2016,"Genus1_epithet2",397
"SEG43",2016,"Genus1_epithet2",175
"SEG44",2016,"Genus1_epithet2",90
"SEG45",2016,"Genus1_epithet2",165
"SEG46",2016,"Genus1_epithet2",127
"AEG1",2016,"Genus1_epithet2",9
"AEG2",2016,"Genus1_epithet2",237
"AEG3",2016,"Genus1_epithet2",411
"AEG4",2016,"Genus1_epithet2",489
"AEG5",2016,"Genus1_epithet2",466
"AEG6",2016,"Genus1_epithet2",411
"AEG7",2016,"Genus1_epithet2",484
"AEG8",2016,"Genus1_epithet2",233
"AEG9",2016,"Genus1_epithet2",208
"AEG10",2016,"Genus1_epithet2",165
"AEG11",2016,"Genus1_epithet2",193
"AEG12",2016,"Genus1_epithet2",239
"AEG13",2016,"Genus1_epithet2",143
"AEG14",2016,"Genus1_epithet2",443
"AEG15",2016,"Genus1_epithet2",479
"AEG16",2016,"Genus1_epithet2",331
"AEG17",2016,"Genus1_epithet2",294
"AEG18",2016,"Genus1_epithet2",80
"AEG19",2016,"Genus1_epithet2",500
"SEG47",2016,"Genus1_epithet2",350
"SEG48",2016,"Genus1_epithet2",23
"SEG49",2016,"Genus1_epithet2",395
"SEG50",2016,"Genus1_epithet2",454
"AEG25",2016,"Genus1_epithet2",455
"AEG26",2016,"Genus1_epithet2",355
"AEG27",2016,"Genus1_epithet2",185
"AEG28",2016,"Genus1_epithet2",145
"AEG29",2016,"Genus1_epithet2",170
"AEG30",2016,"Genus1_epithet2",90
"AEG31",2016,"Genus1_epithet2",343
"AEG32",2016,"Genus1_epithet2",413
"AEG33",2016,"Genus1_epithet2",270
"AEG34",2016,"Genus1_epithet2",405
"AEG35",2016,"Genus1_epithet2",257
"AEG36",2016,"Genus1_epithet2",387
"AEG37",2016,"Genus1_epithet2",441
"AEG38",2016,"Genus1_epithet2",2
"AEG39",2016,"Genus1_epithet2",442
"AEG40",2016,"Genus1_epithet2",264
"AEG41",2016,"Genus1_epithet2",357
"AEG20",2016,"Genus1_epithet2",212
"AEG21",2016,"Genus1_epithet2",216
"AEG22",2016,"Genus1_epithet2",42
"AEG23",2016,"Genus1_epithet2",306
"AEG24",2016,"Genus1_epithet2",103
"AEG46",2016,"Genus1_epithet2",383
"AEG47",2016,"Genus1_epithet2",19
"AEG48",2016,"Genus1_epithet2",154
"AEG49",2016,"Genus1_epithet2",481
"AEG50",2016,"Genus1_epithet2",481
"AEW1",2016,"Genus1_epithet2",253
"AEW2",2016,"Genus1_epithet2",411
"AEW3",2016,"Genus1_epithet2",423
"AEW4",2016,"Genus1_epithet2",395
"AEW5",2016,"Genus1_epithet2",100
"AEW6",2016,"Genus1_epithet2",13
"AEW7",2016,"Genus1_epithet2",41
"AEW8",2016,"Genus1_epithet2",225
"AEW9",2016,"Genus1_epithet2",418
"AEW10",2016,"Genus1_epithet2",265
"AEG42",2016,"Genus1_epithet2",220
"AEG43",2016,"Genus1_epithet2",339
"AEG44",2016,"Genus1_epithet2",416
"AEG45",2016,"Genus1_epithet2",298
"AEW15",2016,"Genus1_epithet2",444
"AEW16",2016,"Genus1_epithet2",406
"AEW17",2016,"Genus1_epithet2",124
"AEW18",2016,"Genus1_epithet2",271
"AEW19",2016,"Genus1_epithet2",328
"AEW20",2016,"Genus1_epithet2",8
"AEW21",2016,"Genus1_epithet2",269
"AEW22",2016,"Genus1_epithet2",463
"AEW23",2016,"Genus1_epithet2",363
"AEW24",2016,"Genus1_epithet2",456
"AEW25",2016,"Genus1_epithet2",315
"AEW26",2016,"Genus1_epithet2",230
"AEW27",2016,"Genus1_epithet2",44
"AEW28",2016,"Genus1_epithet2",207
"AEW29",2016,"Genus1_epithet2",488
"AEW30",2016,"Genus1_epithet2",53
"AEW31",2016,"Genus1_epithet2",55
"AEW11",2016,"Genus1_epithet2",329
"AEW12",2016,"Genus1_epithet2",164
"AEW13",2016,"Genus1_epithet2",374
"AEW14",2016,"Genus1_epithet2",268
"AEW37",2016,"Genus1_epithet2",162
"AEW38",2016,"Genus1_epithet2",53
"AEW39",2016,"Genus1_epithet2",157
"AEW40",2016,"Genus1_epithet2",155
"AEW41",2016,"Genus1_epithet2",198
"AEW42",2016,"Genus1_epithet2",54
"AEW43",2016,"Genus1_epithet2",119
"AEW44",2016,"Genus1_epithet2",378
"AEW45",2016,"Genus1_epithet2",342
"AEW46",2016,"Genus1_epithet2",355
"AEW47",2016,"Genus1_epithet2",271
"AEW48",2016,"Genus1_epithet2",74
"AEW49",2016,"Genus1_epithet2",417
"AEW50",2016,"Genus1_epithet2",323
"HEG1",2016,"Genus1_epithet2",489
"HEG2",2016,"Genus1_epithet2",291
"HEG3",2016,"Genus1_epithet2",32
"AEW32",2016,"Genus1_epithet2",331
"AEW33",2016,"Genus1_epithet2",160
"AEW34",2016,"Genus1_epithet2",97
"AEW35",2016,"Genus1_epithet2",62
"AEW36",2016,"Genus1_epithet2",296
"HEG9",2016,"Genus1_epithet2",319
"HEG10",2016,"Genus1_epithet2",133
"HEG11",2016,"Genus1_epithet2",175
"HEG12",2016,"Genus1_epithet2",186
"HEG13",2016,"Genus1_epithet2",232
"HEG14",2016,"Genus1_epithet2",263
"HEG15",2016,"Genus1_epithet2",447
"HEG16",2016,"Genus1_epithet2",445
"HEG17",2016,"Genus1_epithet2",209
"HEG18",2016,"Genus1_epithet2",94
"HEG19",2016,"Genus1_epithet2",438
"HEG20",2016,"Genus1_epithet2",317
"HEG21",2016,"Genus1_epithet2",146
"HEG22",2016,"Genus1_epithet2",152
"HEG23",2016,"Genus1_epithet2",90
"HEG24",2016,"Genus1_epithet2",212
"HEG25",2016,"Genus1_epithet2",291
"HEG4",2016,"Genus1_epithet2",153
"HEG5",2016,"Genus1_epithet2",163
"HEG6",2016,"Genus1_epithet2",219
"HEG7",2016,"Genus1_epithet2",7
"HEG8",2016,"Genus1_epithet2",47
"HEG26",2016,"Genus1_epithet2",494
"HEG27",2016,"Genus1_epithet2",224
"HEG28",2016,"Genus1_epithet2",356
"HEG29",2016,"Genus1_epithet2",87
"HEG30",2016,"Genus1_epithet2",499
"HEG31",2016,"Genus1_epithet2",442
"HEG32",2016,"Genus1_epithet2",142
"HEG33",2016,"Genus1_epithet2",31
"HEG34",2016,"Genus1_epithet2",296
"HEG35",2016,"Genus1_epithet2",145
"HEG36",2016,"Genus1_epithet2",319
"HEG37",2016,"Genus1_epithet2",273
"HEG38",2016,"Genus1_epithet2",341
"HEG39",2016,"Genus1_epithet2",379
"HEG40",2016,"Genus1_epithet2",237
"HEG41",2016,"Genus1_epithet2",280
"HEG42",2016,"Genus1_epithet2",187
"HEG43",2016,"Genus1_epithet2",312
"HEG44",2016,"Genus1_epithet2",8
"HEG45",2016,"Genus1_epithet2",156
"HEG46",2016,"Genus1_epithet2",191
"HEG47",2016,"Genus1_epithet2",358
"HEG48",2016,"Genus1_epithet2",244
"HEG49",2016,"Genus1_epithet2",436
"HEG50",2016,"Genus1_epithet2",488
"HEW13",2016,"Genus1_epithet3",324
"SEG14",2016,"Genus1_epithet3",333
"SEG15",2016,"Genus1_epithet3",321
"SEG16",2016,"Genus1_epithet3",244
"SEG17",2016,"Genus1_epithet3",31
"SEG18",2016,"Genus1_epithet3",445
"SEG19",2016,"Genus1_epithet3",358
"SEG20",2016,"Genus1_epithet3",478
"SEG21",2016,"Genus1_epithet3",340
"SEG22",2016,"Genus1_epithet3",468
"SEG23",2016,"Genus1_epithet3",45
"SEG24",2016,"Genus1_epithet3",329
"SEG25",2016,"Genus1_epithet3",109
"SEG26",2016,"Genus1_epithet3",151
"SEG1",2016,"Genus1_epithet3",3
"SEG2",2016,"Genus1_epithet3",117
"SEG3",2016,"Genus1_epithet3",327
"SEG4",2016,"Genus1_epithet3",268
"SEG5",2016,"Genus1_epithet3",347
"SEG6",2016,"Genus1_epithet3",401
"SEG7",2016,"Genus1_epithet3",223
"SEG8",2016,"Genus1_epithet3",381
"SEG9",2016,"Genus1_epithet3",317
"SEG10",2016,"Genus1_epithet3",218
"SEG11",2016,"Genus1_epithet3",208
"SEG12",2016,"Genus1_epithet3",87
"SEG13",2016,"Genus1_epithet3",179
"SEW42",2016,"Genus1_epithet3",333
"SEW43",2016,"Genus1_epithet3",39
"SEW44",2016,"Genus1_epithet3",122
"SEW45",2016,"Genus1_epithet3",9
"SEW46",2016,"Genus1_epithet3",482
"SEW47",2016,"Genus1_epithet3",329
"SEW48",2016,"Genus1_epithet3",372
"SEW49",2016,"Genus1_epithet3",431
"SEW50",2016,"Genus1_epithet3",363
"SEW25",2016,"Genus1_epithet3",209
"SEW26",2016,"Genus1_epithet3",491
"SEW27",2016,"Genus1_epithet3",158
"SEW28",2016,"Genus1_epithet3",361
"SEW29",2016,"Genus1_epithet3",212
"SEW30",2016,"Genus1_epithet3",436
"SEW31",2016,"Genus1_epithet3",77
"SEW32",2016,"Genus1_epithet3",410
"SEW33",2016,"Genus1_epithet3",118
"SEW34",2016,"Genus1_epithet3",12
"SEW35",2016,"Genus1_epithet3",305
"SEW36",2016,"Genus1_epithet3",459
"SEW37",2016,"Genus1_epithet3",231
"SEW38",2016,"Genus1_epithet3",418
"SEW39",2016,"Genus1_epithet3",329
"SEW40",2016,"Genus1_epithet3",86
"SEW41",2016,"Genus1_epithet3",249
"SEW21",2016,"Genus1_epithet3",294
"SEW22",2016,"Genus1_epithet3",456
"SEW23",2016,"Genus1_epithet3",459
"SEW24",2016,"Genus1_epithet3",161
"HEW51",2016,"Genus1_epithet3",321
"SEW1",2016,"Genus1_epithet3",278
"SEW2",2016,"Genus1_epithet3",76
"SEW3",2016,"Genus1_epithet3",146
"SEW4",2016,"Genus1_epithet3",25
"SEW5",2016,"Genus1_epithet3",195
"SEW6",2016,"Genus1_epithet3",281
"SEW7",2016,"Genus1_epithet3",366
"SEW8",2016,"Genus1_epithet3",127
"SEW9",2016,"Genus1_epithet3",220
"SEW10",2016,"Genus1_epithet3",263
"SEW11",2016,"Genus1_epithet3",122
"SEW12",2016,"Genus1_epithet3",91
"SEW13",2016,"Genus1_epithet3",328
"SEW14",2016,"Genus1_epithet3",301
"SEW15",2016,"Genus1_epithet3",253
"SEW16",2016,"Genus1_epithet3",42
"SEW17",2016,"Genus1_epithet3",125
"SEW18",2016,"Genus1_epithet3",361
"SEW19",2016,"Genus1_epithet3",184
"SEW20",2016,"Genus1_epithet3",362
"HEW50",2016,"Genus1_epithet3",151
"HEW1",2016,"Genus1_epithet3",389
"HEW2",2016,"Genus1_epithet3",494
"HEW3",2016,"Genus1_epithet3",93
"HEW4",2016,"Genus1_epithet3",448
"HEW5",2016,"Genus1_epithet3",477
"HEW6",2016,"Genus1_epithet3",117
"HEW7",2016,"Genus1_epithet3",47
"HEW8",2016,"Genus1_epithet3",473
"HEW9",2016,"Genus1_epithet3",0
"HEW10",2016,"Genus1_epithet3",491
"HEW11",2016,"Genus1_epithet3",163
"HEW12",2016,"Genus1_epithet3",290
"HEW14",2016,"Genus1_epithet3",357
"HEW15",2016,"Genus1_epithet3",40
"HEW16",2016,"Genus1_epithet3",234
"HEW17",2016,"Genus1_epithet3",248
"HEW18",2016,"Genus1_epithet3",359
"HEW19",2016,"Genus1_epithet3",383
"HEW20",2016,"Genus1_epithet3",223
"HEW21",2016,"Genus1_epithet3",457
"HEW22",2016,"Genus1_epithet3",101
"HEW23",2016,"Genus1_epithet3",216
"HEW24",2016,"Genus1_epithet3",428
"HEW26",2016,"Genus1_epithet3",204
"HEW27",2016,"Genus1_epithet3",133
"HEW28",2016,"Genus1_epithet3",132
"HEW29",2016,"Genus1_epithet3",112
"HEW30",2016,"Genus1_epithet3",460
"HEW31",2016,"Genus1_epithet3",186
"HEW32",2016,"Genus1_epithet3",289
"HEW33",2016,"Genus1_epithet3",160
"HEW34",2016,"Genus1_epithet3",292
"HEW35",2016,"Genus1_epithet3",463
"HEW36",2016,"Genus1_epithet3",221
"HEW37",2016,"Genus1_epithet3",198
"HEW38",2016,"Genus1_epithet3",266
"HEW39",2016,"Genus1_epithet3",101
"HEW40",2016,"Genus1_epithet3",142
"HEW41",2016,"Genus1_epithet3",402
"HEW42",2016,"Genus1_epithet3",400
"HEW43",2016,"Genus1_epithet3",7
"HEW44",2016,"Genus1_epithet3",195
"HEW45",2016,"Genus1_epithet3",9
"HEW46",2016,"Genus1_epithet3",175
"HEW47",2016,"Genus1_epithet3",109
"HEW48",2016,"Genus1_epithet3",43
"HEW49",2016,"Genus1_epithet3",134
"HEW25",2016,"Genus1_epithet3",464
"SEG27",2016,"Genus1_epithet3",155
"SEG28",2016,"Genus1_epithet3",406
"SEG29",2016,"Genus1_epithet3",177
"SEG30",2016,"Genus1_epithet3",232
"SEG31",2016,"Genus1_epithet3",231
"SEG32",2016,"Genus1_epithet3",129
"SEG33",2016,"Genus1_epithet3",285
"SEG34",2016,"Genus1_epithet3",187
"SEG35",2016,"Genus1_epithet3",93
"SEG36",2016,"Genus1_epithet3",285
"SEG37",2016,"Genus1_epithet3",96
"SEG38",2016,"Genus1_epithet3",120
"SEG39",2016,"Genus1_epithet3",150
"SEG40",2016,"Genus1_epithet3",83
"SEG41",2016,"Genus1_epithet3",435
"SEG42",2016,"Genus1_epithet3",326
"SEG43",2016,"Genus1_epithet3",81
"SEG44",2016,"Genus1_epithet3",359
"SEG45",2016,"Genus1_epithet3",162
"SEG46",2016,"Genus1_epithet3",380
"AEG1",2016,"Genus1_epithet3",299
"AEG2",2016,"Genus1_epithet3",26
"AEG3",2016,"Genus1_epithet3",299
"AEG4",2016,"Genus1_epithet3",310
"AEG5",2016,"Genus1_epithet3",389
"AEG6",2016,"Genus1_epithet3",230
"AEG7",2016,"Genus1_epithet3",278
"AEG8",2016,"Genus1_epithet3",117
"AEG9",2016,"Genus1_epithet3",222
"AEG10",2016,"Genus1_epithet3",191
"AEG11",2016,"Genus1_epithet3",12
"AEG12",2016,"Genus1_epithet3",99
"AEG13",2016,"Genus1_epithet3",301
"AEG14",2016,"Genus1_epithet3",470
"AEG15",2016,"Genus1_epithet3",139
"AEG16",2016,"Genus1_epithet3",272
"AEG17",2016,"Genus1_epithet3",230
"AEG18",2016,"Genus1_epithet3",392
"AEG19",2016,"Genus1_epithet3",70
"SEG47",2016,"Genus1_epithet3",432
"SEG48",2016,"Genus1_epithet3",390
"SEG49",2016,"Genus1_epithet3",359
"SEG50",2016,"Genus1_epithet3",149
"AEG25",2016,"Genus1_epithet3",382
"AEG26",2016,"Genus1_epithet3",236
"AEG27",2016,"Genus1_epithet3",230
"AEG28",2016,"Genus1_epithet3",399
"AEG29",2016,"Genus1_epithet3",105
"AEG30",2016,"Genus1_epithet3",258
"AEG31",2016,"Genus1_epithet3",445
"AEG32",2016,"Genus1_epithet3",397
"AEG33",2016,"Genus1_epithet3",489
"AEG34",2016,"Genus1_epithet3",66
"AEG35",2016,"Genus1_epithet3",295
"AEG36",2016,"Genus1_epithet3",270
"AEG37",2016,"Genus1_epithet3",479
"AEG38",2016,"Genus1_epithet3",259
"AEG39",2016,"Genus1_epithet3",141
"AEG40",2016,"Genus1_epithet3",115
"AEG41",2016,"Genus1_epithet3",340
"AEG20",2016,"Genus1_epithet3",448
"AEG21",2016,"Genus1_epithet3",97
"AEG22",2016,"Genus1_epithet3",58
"AEG23",2016,"Genus1_epithet3",198
"AEG24",2016,"Genus1_epithet3",465
"AEG46",2016,"Genus1_epithet3",139
"AEG47",2016,"Genus1_epithet3",409
"AEG48",2016,"Genus1_epithet3",82
"AEG49",2016,"Genus1_epithet3",495
"AEG50",2016,"Genus1_epithet3",450
"AEW1",2016,"Genus1_epithet3",103
"AEW2",2016,"Genus1_epithet3",395
"AEW3",2016,"Genus1_epithet3",352
"AEW4",2016,"Genus1_epithet3",384
"AEW5",2016,"Genus1_epithet3",212
"AEW6",2016,"Genus1_epithet3",397
"AEW7",2016,"Genus1_epithet3",313
"AEW8",2016,"Genus1_epithet3",152
"AEW9",2016,"Genus1_epithet3",289
"AEW10",2016,"Genus1_epithet3",132
"AEG42",2016,"Genus1_epithet3",104
"AEG43",2016,"Genus1_epithet3",282
"AEG44",2016,"Genus1_epithet3",491
"AEG45",2016,"Genus1_epithet3",163
"AEW15",2016,"Genus1_epithet3",125
"AEW16",2016,"Genus1_epithet3",311
"AEW17",2016,"Genus1_epithet3",479
